"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛАНА","70","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","24-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","26","","","32","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","28","","","23","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","30","","","58","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","32","","","39","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","34","","","30","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","36","","","37","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","38","","","29","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","40","","","20","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","42","","","21","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","44","","","22","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","46","","","32","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","47","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","48","","","34","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","49","","","26","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","51","","","28","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","53","","","57","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","54","","","1","1"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","55","","","35","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","57","","","36","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","61","","","82","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","63","","","15","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","65","","","17","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","67","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","69","","","22","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","71","","","35","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉА МИЛУТИНА","73","","","46","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","1","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","3","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","4-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","5","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","6","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","8","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","9","","","150","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","9-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","11","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","12","","","122","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","14","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","15","","","14","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉЕВИЋА МАРКА","17","","","23","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","0","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","1","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","2","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","2-А","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","2-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","2-В","","","1","1"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","3","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","15","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ АНЕ","17","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","2","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","4","","","23","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","4-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","6","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","14","","","37","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","16","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","18","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","22","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","26","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","28","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","30","","","22","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","34","","","8","1"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","36","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","38","","","69","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","40","","","30","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","42","","","38","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","42-А","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","44","","","23","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","46","","","41","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","48","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","50","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","52","","","19","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","58","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","60","","","29","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","62","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","62-Б","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","64","","","18","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","66","","","52","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","68","","","37","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","70","","","15","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРАЉИЦЕ НАТАЛИЈЕ","72","","","75","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","1","","","10","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","2","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","3","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","4","","","10","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","5","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","6","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","8","","","20","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","10","","","16","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","12","","","39","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","14","","","34","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРОНШТАТСКА","14-А","","","25","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","1-А","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","2","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","4","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","5","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","6","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","7","","","19","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","7-А","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","8","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","9","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","10","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","11","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","12","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","13","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","14","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","17","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","18","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","19","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","22","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","23","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","24","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","КРУПАЊСКА","26","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАБСКА","1","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАБСКА","2-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАБСКА","5","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАБСКА","6","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","1","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","2","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","3","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","4","","","18","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","5","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","6","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","7","","","18","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","8","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","9","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","10","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","11","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","12","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","12-А","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","13","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","15","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРА СОЧИЦЕ","17","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРЕВАЧКА","1","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРЕВАЧКА","2-А","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРЕВАЧКА","3","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРЕВАЧКА","4","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЗАРЕВАЧКА","6","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","1","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","1-Б","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","2","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","4","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","4-А","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","5","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","8","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛАЦКОВИЋЕВА","10","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","1","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","1-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","2","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","3","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","4","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","4-А","","","10","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","5","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","6","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","7","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","8","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","9","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛЕДИ ПЕЏЕТ","9-А","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛИЧКА","1","","","35","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛИЧКА","1-А","","","39","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛИЧКА","3","","","41","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","7","","","21","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","8","","","37","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","11","","","26","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","12","","","22","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","13","","","14","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","15","","","17","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","17","","","28","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","19","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","20","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","21","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","22","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","23","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","24","","","11","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","24","","4","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","25","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","26","","","18","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","28","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","29","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","30","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","31","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","32","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","33","","","25","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","34","","","8","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","36","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","37","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","38","","","17","1"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","39","","","27","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","40","","","5","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","41","","","33","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","42","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","43","","","9","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","44","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","46","","","3","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","47","","","14","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","48","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","49","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","51","","","10","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","53","","","2","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","57","","","26","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","59","","","4","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","61","","","13","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛОМИНА","63","","","27","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","4","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","11","","","53","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","11","","А502","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","13","","","48","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","13-Б","","","7","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","13-В","","","1","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","14","","","34","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","15","","","42","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","17","","","12","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","18","","","70","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","19","","","48","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","27","","","39","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","31","","","27","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","31-Б","","","6","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","33","","","24","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","34","","","61","0"
"439","БЕОГРАД-САВСКИ ВЕНАЦ","БЕОГРАД","ЛУКЕ ЋЕЛОВИЋА ТРЕБИЊЦА","35","","","24","0"
